	claim	label
5394	"A Colorado school's female students were forced to adhere to ""Sharia rules"" when visiting a mosque on a field trip."	false
5395	Sweden has installed road signs to warn drivers about distracted walkers.            See Example(s)	true
5396	Nordstrom is giving $200 gift cards to Facebook users who complete three short steps.            See Example(s)	false
5397	President Obama demanded that an admiral stop distributing Bibles.	false
5398	A couple on crystal meth ate parts of a homeless person.	false
5399	Donald Trump was nominated for a Nobel Peace Prize.            See Example(s)	true
5400	Mexican citizens are required to have government-issued photo ID cards in order to vote in federal elections.            See Example(s)	true
5401	Bill Murray said that you can always trust a dog but not a human.            See Example(s)	false
5402	During the Iowa caucuses, delegates are sometimes awarded through coin tosses, and Hillary Clinton won six coin tosses in the 2016 caucuses (awarding her a narrow victory).            See Example(s)	true
5403	"Senator Bernie Sanders wrote on Twitter that he wanted to destroy capitalism and ""dethrone God.""            See Example(s)"	false
5404	Actor Barry Williams, who played Greg Brady on 'The Brady Bunch,' was shot and killed by police officers in California.            See Example(s)	false
5405	The University of Connecticut (UConn) is constructing a dormitory solely to house black students.            See Example(s)	false
5406	"Men's rights activist ""Roosh V"" organized a ""make rape legal"" event across 43 countries on 6 February 2016.            See Example(s)"	false
5407	Donald Trump paid Sarah Palin $10 million for her endorsement.	false
5408	Bernie Sanders pays his staff interns $12 per hour while campaigning for a minimum wage increase to $15 per hour.	true
5409	Germany created and distributed leaflets to curb sexual assault due to an incident in Cologne on New Year's Eve.            See Example(s)	false
5410	Wegmans is offering a coupon for $200 off a purchase to Facebook users who complete a short series of steps.            See Example(s)	false
5411	Ted Cruz said that there was 'no place for gays in my America.'            See Example(s)	false
5412	Donald Trump said he'd overturn the Supreme Court's marriage equality decision if elected president.            See Example(s)	true
5413	Making a Murderer' subject Steven Avery was found unresponsive in his prison cell.	false
5414	Facebook has banned the sale of firearms	true
5415	Muslims were banned from immigrating to the United States in 1952 under the provisions of the Immigration and Nationality Act.            See Example(s)	false
5416	A recent uptick in Zika virus infections is linked to the introduction of a genetically modified mosquito farm in Brazil in 2012.            See Example(s)	false
5417	A photograph shows a lake that resembles a Teletubby character.            See Example(s)	false
5418	The donations raised during a benefit event for veterans went to Donald J. Trump's personal foundation instead of veteran charities.            See Example(s)	true
5419	"An association of pediatricians ""admitted"" that HPV vaccine Gardasil causes ovarian ""failure"" or cancer.            See Example(s)"	false
5420	Hooters Restaurants are offering a special deal to customers who bring in photographs of their exes on Valentine's Day.            See Example(s)	true
5421	Due to a shortage or men, the Eritrean government has made it mandatory for men to take at least two wives.            See Example(s)	false
5422	A photograph shows Donald Trump's father posing with Chinese revolutionary Mao Zedong.            See Example(s)	false
5423	Recipients of food stamps or welfare are required to have a RFID chip.            See Example(s)	false
5424	"The ""Be Like Bill"" Facebook craze exposes users to malware and/or was borne of nefarious intent.            See Example(s)"	false
5425	Black lawn jockey figures were used to aid escaping slaves on the Underground Railroad.            See Example(s)	false
5426	Only female senators showed up for work in Congress following Snowstorm Jonas.	true
5427	"A New York artist named Lana Newstrom creates and sells ""invisible art.""            See Example(s)"	false
5428	A series of photographs shows  frozen waves off the coast of Nantucket.            See Example(s)	true
5429	Residents of Flint, Michigan, are legally prohibited from selling their homes and moving away due to the ongoing water crisis.            See Example(s)	false
5430	A column written by Clinton adviser-turned-opponent Dick Morris pointed out details elided in a 2007 Hillary Clinton campaign ad narrated by President Bill Clinton.            See Example(s)	true
5431	A Saudi billionaire purchased Buford, Wyoming and is planning on constructing a western Mecca.	false
5432	Sheriff Joe Arpaio has been named as Donald Trump's running mate.	false
5433	"Left-handed people are now eligible for disability benefits under the ""Justice for Dexterously Challenged Act.""            See Example(s)"	false
5434	Individuals with a high net worth are ineligible to serve in the military because they are more likely to be insubordinate.            See Example(s)	false
5435	A photograph shows the Vatican Women's Rifle Team.	false
5436	A candidate named Vermin Supreme is running for President in 2016 on a platform of free ponies for everyone.            See Example(s)	true
5437	Residents of Flint, Michigan have been threatened by CPS with removal of their children if they refuse to pay for contaminated water.            See Example(s)	false
5438	Donald Trump has been banned from entering Canada.	false
5439	"A babysitter in Missouri ate a ""three-month-old toddler"" while she was high on meth.            See Example(s)"	false
5440	Donald Trump's spokeswoman Katrina Pierson called President Obama the 'head negro in charge.'            See Example(s)	true
